scheme_code,scheme_name,Risk,nav,scheme_category,nfund_houseav,scheme_type,fund_house
142888, ICICI Prudential Fixed Maturity Plan - Series 82 - 1170 Days Plan R - Direct Plan Quarterly IDCW Option,nan,9.99980,Income,,Close Ended Schemes,ICICI Prudential Mutual Fund
142899, ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Cumulative Option,nan,10.04670,Income,,Close Ended Schemes,ICICI Prudential Mutual Fund
142900, ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Quarterly IDCW Option,nan,10.04670,Income,,Close Ended Schemes,ICICI Prudential Mutual Fund
142901, ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Direct Plan Quarterly IDCW Option,nan,10.05340,Income,,Close Ended Schemes,ICICI Prudential Mutual Fund
142902, ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Half Yearly IDCW Option,nan,10.04670,Income,,Close Ended Schemes,ICICI Prudential Mutual Fund
142903, ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Direct Plan Half Yearly IDCW Option,nan,10.05350,Income,,Close Ended Schemes,ICICI Prudential Mutual Fund
142904, ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Direct Plan Cumulative Option,nan,10.05350,Income,,Close Ended Schemes,ICICI Prudential Mutual Fund
142907, HDFC FMP 1147D March 2018 (1) - IDCW Option - Direct Plan,nan,10.00040,Income,,Close Ended Schemes,HDFC Mutual Fund
142908, HDFC FMP 1147D March 2018 (1) - Quarterly IDCW Option - Direct Plan,nan,10.00040,Income,,Close Ended Schemes,HDFC Mutual Fund
142909, HDFC FMP 1147D March 2018 (1) - IDCW Option,nan,10.00030,Income,,Close Ended Schemes,HDFC Mutual Fund
142910, HDFC FMP 1147D March 2018 (1) - Growth Option,nan,10.00030,Income,,Close Ended Schemes,HDFC Mutual Fund
142911, HDFC FMP 1147D March 2018 (1) - Quarterly IDCW Option,nan,10.00030,Income,,Close Ended Schemes,HDFC Mutual Fund
142912, HDFC FMP 1147D March 2018 (1) - Growth Option - Direct Plan,nan,10.00040,Income,,Close Ended Schemes,HDFC Mutual Fund
142913, Nippon India Fixed Horizon Fund XXXVI- Series 9- Growth Option,nan,10.03130,IDF,,IL&FS Mutual Fund,Nippon India Mutual Fund
142915, Nippon India Fixed Horizon Fund XXXVI- Series 9- Direct Plan-Growth Option,nan,10.03180,IDF,,IL&FS Mutual Fund,Nippon India Mutual Fund
142916, NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 9 - DIRECT Plan - IDCW Option,nan,10.03180,IDF,,IL&FS Mutual Fund,Nippon India Mutual Fund
142917, Franklin India Fixed Maturity Plans- Series 3- Plan D(1132 days)- Growth-Direct,nan,10.00000,Income,,Close Ended Schemes,Franklin Templeton Mutual Fund
142918, Franklin India Fixed Maturity Plans - Series 3 - Plan D 1132 days - IDCW ,nan,10.00000,Income,,Close Ended Schemes,Franklin Templeton Mutual Fund
142919, Franklin India Fixed Maturity Plans- Series 3- Plan D (1132 days)- Dividend- Direct,nan,10.00000,Income,,Close Ended Schemes,Franklin Templeton Mutual Fund
142920, Franklin India Fixed Maturity Plans - Series 3 - Plan D 1132 days -QTR - IDCW ,nan,10.00000,Income,,Close Ended Schemes,Franklin Templeton Mutual Fund
142921, Franklin India Fixed Maturity Plans- Series 3- Plan D(1132 days)- Growth,nan,10.00000,Income,,Close Ended Schemes,Franklin Templeton Mutual Fund
142922, Franklin India Fixed Maturity Plans - Series 3 - Plan D 1132 days - QTR Direct - IDCW ,nan,10.00000,Income,,Close Ended Schemes,Franklin Templeton Mutual Fund
142949, ICICI Prudential Bharat Consumption Fund - Series 1 - IDCW Option,nan,9.90000,Growth,,Close Ended Schemes,ICICI Prudential Mutual Fund
142950, ICICI Prudential Bharat Consumption Fund - Series 1 - Direct Plan - IDCW Option,nan,9.93000,Growth,,Close Ended Schemes,ICICI Prudential Mutual Fund
142951, ICICI Prudential Bharat Consumption Fund - Series 1 - Direct Plan - Cumulative Option,nan,9.93000,Growth,,Close Ended Schemes,ICICI Prudential Mutual Fund
142952, ICICI Prudential Bharat Consumption Fund - Series 1 - Cumulative Option,nan,9.90000,Growth,,Close Ended Schemes,ICICI Prudential Mutual Fund
142961, ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan U - Direct Plan Cumulative Option,nan,10.02800,Income,,Close Ended Schemes,ICICI Prudential Mutual Fund
142963, ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan U - Quarterly IDCW Option,nan,10.02370,Income,,Close Ended Schemes,ICICI Prudential Mutual Fund
142964, ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan U - Direct Plan Half Yearly IDCW Option,nan,10.02800,Income,,Close Ended Schemes,ICICI Prudential Mutual Fund
142965, ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan U - Cumulative Option,nan,10.02380,Income,,Close Ended Schemes,ICICI Prudential Mutual Fund
142975, ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan V - Direct Plan Quarterly IDCW Option,nan,10.11430,Income,,Close Ended Schemes,ICICI Prudential Mutual Fund
142976, ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan V - Half Yearly IDCW Option,nan,10.10760,Income,,Close Ended Schemes,ICICI Prudential Mutual Fund
142977, ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan V - Direct Plan Cumulative Option,nan,10.11440,Income,,Close Ended Schemes,ICICI Prudential Mutual Fund
142979, ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan V - Quarterly IDCW Option,nan,10.10760,Income,,Close Ended Schemes,ICICI Prudential Mutual Fund
142982, ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan V - Cumulative Option,nan,10.10760,Income,,Close Ended Schemes,ICICI Prudential Mutual Fund
142989, HSBC Fixed Term Series 131 - Direct Plan Growth Option,nan,10.00150,Income,,Close Ended Schemes,HSBC Mutual Fund
142990, HSBC Fixed Term Series 131 - Growth Option,nan,10.00100,Income,,Close Ended Schemes,HSBC Mutual Fund
142991, HSBC FTS 131 - IDCW - Tenure 1140 Days -  Maturity,nan,10.00100,Income,,Close Ended Schemes,HSBC Mutual Fund
142997, Aditya Birla Sun Life Resurgent India Fund - Series 7 - Direct - Payout of IDCW,nan,9.98000,Growth,,Close Ended Schemes,Aditya Birla Sun Life Mutual Fund
142998, Aditya Birla Sun Life Resurgent India Fund - Series 7 - Regular - Payout of IDCW,nan,9.98000,Growth,,Close Ended Schemes,Aditya Birla Sun Life Mutual Fund
142999, Aditya Birla Sun Life Resurgent Inida Fund - Series 7 - Regular Plan-Growth,nan,9.98000,Growth,,Close Ended Schemes,Aditya Birla Sun Life Mutual Fund
143000, Aditya Birla Sun Life Resurgent India Fund - Series 7 - Direct Plan-Growth,nan,9.98000,Growth,,Close Ended Schemes,Aditya Birla Sun Life Mutual Fund
143001, HDFC FMP 1145D March 2018 (1) - IDCW Option - Direct Plan,nan,9.99830,Income,,Close Ended Schemes,HDFC Mutual Fund
143002, HDFC FMP 1145D March 2018 (1) - Quarterly IDCW Option - Direct Plan,nan,9.99830,Income,,Close Ended Schemes,HDFC Mutual Fund
143003, HDFC FMP 1145D March 2018 (1) - Growth Option,nan,9.99820,Income,,Close Ended Schemes,HDFC Mutual Fund
143004, HDFC FMP 1145D March 2018 (1) - Quarterly IDCW Option,nan,9.99820,Income,,Close Ended Schemes,HDFC Mutual Fund
143005, HDFC FMP 1145D March 2018 (1) - Growth Option - Direct Plan,nan,9.99830,Income,,Close Ended Schemes,HDFC Mutual Fund
143006, HDFC FMP 1145D March 2018 (1) - IDCW Option,nan,9.99820,Income,,Close Ended Schemes,HDFC Mutual Fund
143007, Sundaram Emerging Small Cap Series II Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),nan,10.05570,Growth,,Close Ended Schemes,Sundaram Mutual Fund
143008, Sundaram Emerging Small Cap Series II Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),nan,10.05390,Growth,,Close Ended Schemes,Sundaram Mutual Fund
143009, Sundaram Emerging Small Cap Series II Regular Plan - Growth,nan,10.05390,Growth,,Close Ended Schemes,Sundaram Mutual Fund
143010, Sundaram Emerging Small Cap Series II Direct Plan - Growth,nan,10.05570,Growth,,Close Ended Schemes,Sundaram Mutual Fund
143022, Kotak FMP Series 221-Regular Plan-Payout of Income Distribution cum capital withdrawal Option,nan,10.05060,IDF,,IL&FS Mutual Fund,Kotak Mahindra Mutual Fund
143023, Kotak FMP Series 221-Regular Plan-Growth Option,nan,10.05060,IDF,,IL&FS Mutual Fund,Kotak Mahindra Mutual Fund
143024, Kotak FMP Series 221-Direct plan-Growth Option,nan,10.05160,IDF,,IL&FS Mutual Fund,Kotak Mahindra Mutual Fund
143029, Kotak FMP Series 223-Direct Plan-Growth Option,nan,10.01720,IDF,,IL&FS Mutual Fund,Kotak Mahindra Mutual Fund
143030, Kotak FMP Series 223-Regular Plan-Payout of Income Distribution cum capital withdrawal Option,nan,10.01660,IDF,,IL&FS Mutual Fund,Kotak Mahindra Mutual Fund
143031, Kotak FMP Series 223-Regular Plan-Growth option,nan,10.01670,IDF,,IL&FS Mutual Fund,Kotak Mahindra Mutual Fund
143032, Kotak FMP Series 223-Direct Plan-Payout of Income Distribution cum capital withdrawal Option,nan,10.01720,IDF,,IL&FS Mutual Fund,Kotak Mahindra Mutual Fund
143039, UTI FTIF Series XXVIII-XIV (1147 Days) - Direct Plan - Growth OptionI,nan,10.01080,IDF,,IL&FS Mutual Fund,UTI Mutual Fund
143044, UTI FTIF Series XXVIII-XIV (1147 Days) - Regular Plan - Growth Option,nan,10.01080,IDF,,IL&FS Mutual Fund,UTI Mutual Fund
143047, UTI FTIF SERIES XXVIII - PLAN XIV (1147 DAYS) - Regular Plan - Quarterly IDCW,nan,10.01080,IDF,,IL&FS Mutual Fund,UTI Mutual Fund
143049, HSBC FTS 133 - IDCW Direct Plan-Tenure 1134 Days-Maturity,nan,10.04400,Income,,Close Ended Schemes,HSBC Mutual Fund
143050, HSBC Fixed Term Series 133 - Direct Plan Growth Option,nan,10.04400,Income,,Close Ended Schemes,HSBC Mutual Fund
143051, HSBC FTS 133 - IDCW - Tenure 1134 Days - Maturity,nan,10.04360,Income,,Close Ended Schemes,HSBC Mutual Fund
143052, HSBC Fixed Term Series 133 - Growth Option,nan,10.04360,Income,,Close Ended Schemes,HSBC Mutual Fund
143053, HDFC FMP 1177D March 2018 (1) - IDCW Option - Direct Plan,nan,10.00770,Income,,Close Ended Schemes,HDFC Mutual Fund
143054, HDFC FMP 1177D March 2018 (1) - Growth Option - Direct Plan,nan,10.00770,Income,,Close Ended Schemes,HDFC Mutual Fund
143055, HDFC FMP 1177D March 2018 (1) - Quarterly IDCW Option - Direct Plan,nan,10.00770,Income,,Close Ended Schemes,HDFC Mutual Fund
143056, HDFC FMP 1177D March 2018 (1) - Growth Option,nan,10.00760,Income,,Close Ended Schemes,HDFC Mutual Fund
143057, HDFC FMP 1177D March 2018 (1) - Quarterly IDCW Option,nan,10.00760,Income,,Close Ended Schemes,HDFC Mutual Fund
143058, HDFC FMP 1177D March 2018 (1) - IDCW Option,nan,10.00760,Income,,Close Ended Schemes,HDFC Mutual Fund
143059, Kotak FMP Series 224-Regular Plan-Growth Option,nan,10.03350,IDF,,IL&FS Mutual Fund,Kotak Mahindra Mutual Fund
143060, Kotak FMP Series 224 - Regular Plan- Payout of Income Distribution cum capital withdrawal Option,nan,10.03350,IDF,,IL&FS Mutual Fund,Kotak Mahindra Mutual Fund
143061, Kotak FMP Series 224-Direct Plan-Growth Option,nan,10.03420,IDF,,IL&FS Mutual Fund,Kotak Mahindra Mutual Fund
